source_dataset,record_id,distance_km,weather_condition,traffic_level,time_of_day,vehicle_type,gig_type,temperature_c,humidity_pct,precipitation_mm,preparation_time_min,courier_experience_yrs,worker_age,worker_rating,order_type,delivery_time_min,congestion_ratio,weather_risk,traffic_risk,news_risk,context_mult,severity_score,claim_triggered,risk_band,coverage_amount,payout_estimate
,530,17.36,Rain,High,Afternoon,cycle,delivery,24.0,85.0,2.5,24.0,1.0,29.0,4.7,Unknown,105.0,0.75,27.5,75.0,0.0,1.5,46.54,1,Moderate,5000,2327.0
,56,18.48,Clear,Medium,Night,cycle,delivery,29.0,45.0,0.0,8.0,0.0,29.0,4.7,Unknown,82.0,0.5,0.0,50.0,0.0,1.5,25.86,1,Low,5000,1293.0
,121,16.25,Fog,High,Morning,cycle,delivery,22.0,80.0,0.1,10.0,5.0,29.0,4.7,Unknown,91.0,0.75,16.5,75.0,0.0,1.5,37.17,1,Moderate,5000,1858.5000000000002
,216,5.13,Clear,Low,Morning,car,delivery,29.0,45.0,0.0,15.0,4.0,29.0,4.7,Unknown,30.0,0.25,0.0,25.0,0.0,0.8,11.81,0,Low,5000,590.5
,26,15.81,Clear,Low,Nan,car,delivery,29.0,45.0,0.0,25.0,1.0,29.0,4.7,Unknown,92.0,0.25,0.0,25.0,0.0,0.8,15.86,0,Low,5000,793.0
,73,0.61,Clear,Low,Afternoon,scooter,delivery,29.0,45.0,0.0,10.0,0.0,29.0,4.7,Unknown,16.0,0.25,0.0,25.0,0.0,1.3,16.68,0,Low,5000,834.0
,45,5.55,Fog,High,Evening,cycle,delivery,22.0,80.0,0.1,18.0,1.0,29.0,4.7,Unknown,116.0,0.75,16.5,75.0,0.0,1.5,37.68,1,Moderate,5000,1884.0000000000002
,248,19.35,Clear,High,Nan,cycle,delivery,29.0,45.0,0.0,12.0,7.0,29.0,4.7,Unknown,75.0,0.75,0.0,75.0,0.0,1.5,33.22,0,Moderate,5000,1661.0
,722,4.03,Clear,Medium,Evening,cycle,delivery,29.0,45.0,0.0,9.0,5.0,29.0,4.7,Unknown,25.0,0.5,0.0,50.0,0.0,1.5,24.53,0,Low,5000,1226.5
,282,7.09,Snow,Low,Morning,scooter,delivery,0.0,88.0,1.5,13.0,8.0,29.0,4.7,Unknown,37.0,0.25,58.1,25.0,0.0,1.3,34.51,0,Moderate,5000,1725.4999999999998
,894,8.25,Clear,Medium,Afternoon,cycle,delivery,29.0,45.0,0.0,7.0,9.0,29.0,4.7,Unknown,28.0,0.5,0.0,50.0,0.0,1.5,21.58,0,Low,5000,1079.0
,915,11.26,Clear,Low,Night,cycle,delivery,29.0,45.0,0.0,5.0,6.0,29.0,4.7,Unknown,49.0,0.25,0.0,25.0,0.0,1.5,14.89,0,Low,5000,744.5
,811,19.7,Rain,Low,Evening,cycle,delivery,24.0,85.0,2.5,10.0,2.0,29.0,4.7,Unknown,60.0,0.25,27.5,25.0,0.0,1.5,28.66,0,Low,5000,1433.0
,245,0.8,Snow,High,Evening,cycle,delivery,0.0,88.0,1.5,14.0,9.0,29.0,4.7,Unknown,36.0,0.75,58.1,75.0,0.0,1.5,53.33,1,Moderate,5000,2666.5
,823,7.0,Rain,Medium,Evening,cycle,delivery,24.0,85.0,2.5,17.0,9.0,29.0,4.7,Unknown,49.0,0.5,27.5,50.0,0.0,1.5,34.41,0,Moderate,5000,1720.4999999999998
,322,14.43,Clear,Medium,Morning,car,delivery,29.0,45.0,0.0,14.0,4.0,29.0,4.7,Unknown,113.0,0.5,0.0,50.0,0.0,0.8,21.78,1,Low,5000,1089.0
,644,6.89,Rain,Medium,Afternoon,cycle,delivery,24.0,85.0,2.5,11.0,6.0,29.0,4.7,Unknown,43.0,0.5,27.5,50.0,0.0,1.5,39.06,0,Moderate,5000,1953.0
,159,5.13,Fog,Medium,Evening,car,delivery,22.0,80.0,0.1,25.0,1.0,29.0,4.7,Unknown,60.0,0.5,16.5,50.0,0.0,0.8,27.29,0,Low,5000,1364.4999999999998
,978,1.5,Clear,Low,Afternoon,cycle,delivery,29.0,45.0,0.0,10.0,1.0,29.0,4.7,Unknown,17.0,0.25,0.0,25.0,0.0,1.5,18.44,0,Low,5000,922.0
,430,2.78,Clear,High,Afternoon,scooter,delivery,29.0,45.0,0.0,9.0,0.0,29.0,4.7,Unknown,41.0,0.75,0.0,75.0,0.0,1.3,31.55,0,Moderate,5000,1577.5
,942,11.31,Clear,Medium,Evening,cycle,delivery,29.0,45.0,0.0,7.0,0.0,29.0,4.7,Unknown,54.0,0.5,0.0,50.0,0.0,1.5,24.48,0,Low,5000,1224.0
,463,15.05,Clear,Medium,Evening,car,delivery,29.0,45.0,0.0,12.0,2.0,29.0,4.7,Unknown,66.0,0.5,0.0,50.0,0.0,0.8,21.53,0,Low,5000,1076.5
,310,5.78,Fog,Low,Afternoon,scooter,delivery,22.0,80.0,0.1,9.0,9.0,29.0,4.7,Unknown,33.0,0.25,16.5,25.0,0.0,1.3,19.47,0,Low,5000,973.4999999999999
,698,11.83,Clear,Low,Evening,scooter,delivery,29.0,45.0,0.0,9.0,7.0,29.0,4.7,Unknown,32.0,0.25,0.0,25.0,0.0,1.3,14.84,0,Low,5000,742.0
,61,8.08,Fog,Low,Morning,cycle,delivery,22.0,80.0,0.1,25.0,2.0,29.0,4.7,Unknown,61.0,0.25,16.5,25.0,0.0,1.5,23.8,0,Low,5000,1190.0
,885,16.1,Clear,Low,Evening,cycle,delivery,29.0,45.0,0.0,25.0,0.0,29.0,4.7,Unknown,64.0,0.25,0.0,25.0,0.0,1.5,14.65,0,Low,5000,732.5
,596,9.74,Rain,Medium,Evening,scooter,delivery,24.0,85.0,2.5,7.0,8.0,29.0,4.7,Unknown,37.0,0.5,27.5,50.0,0.0,1.3,33.62,0,Moderate,5000,1681.0
,768,17.6,Clear,Low,Afternoon,cycle,delivery,29.0,45.0,0.0,27.0,3.0,29.0,4.7,Unknown,69.0,0.25,0.0,25.0,0.0,1.5,17.67,0,Low,5000,883.5000000000001
,650,10.22,Snow,Medium,Night,cycle,delivery,0.0,88.0,1.5,18.0,1.0,29.0,4.7,Unknown,68.0,0.5,58.1,50.0,0.0,1.5,43.69,1,Moderate,5000,2184.5
,651,2.19,Clear,Low,Evening,cycle,delivery,29.0,45.0,0.0,26.0,3.0,29.0,4.7,Unknown,32.0,0.25,0.0,25.0,0.0,1.5,18.44,1,Low,5000,922.0
,866,11.41,Windy,Medium,Afternoon,scooter,delivery,23.0,55.0,0.0,17.0,4.0,29.0,4.7,Unknown,68.0,0.5,7.0,50.0,0.0,1.3,26.6,0,Low,5000,1330.0
,669,4.14,Clear,Medium,Morning,scooter,delivery,29.0,45.0,0.0,14.0,2.0,29.0,4.7,Unknown,30.0,0.5,0.0,50.0,0.0,1.3,23.67,0,Low,5000,1183.5
,299,12.65,Rain,Low,Afternoon,cycle,delivery,24.0,85.0,2.5,18.0,8.0,29.0,4.7,Unknown,60.0,0.25,27.5,25.0,0.0,1.5,21.86,0,Low,5000,1093.0
,690,4.15,Clear,Medium,Morning,car,delivery,29.0,45.0,0.0,17.0,8.0,29.0,4.7,Unknown,46.0,0.5,0.0,50.0,0.0,0.8,20.75,0,Low,5000,1037.5
,315,16.8,Clear,High,Morning,car,delivery,29.0,45.0,0.0,19.0,4.0,29.0,4.7,Unknown,85.0,0.75,0.0,75.0,0.0,0.8,30.99,0,Moderate,5000,1549.5
,311,9.06,Clear,Medium,Evening,cycle,delivery,29.0,45.0,0.0,23.0,4.0,29.0,4.7,Unknown,47.0,0.5,0.0,50.0,0.0,1.5,28.49,0,Low,5000,1424.5
,362,13.04,Clear,Medium,Morning,scooter,delivery,29.0,45.0,0.0,20.0,6.0,29.0,4.7,Unknown,65.0,0.5,0.0,50.0,0.0,1.3,25.14,0,Low,5000,1257.0
,480,10.7,Clear,Medium,Afternoon,scooter,delivery,29.0,45.0,0.0,8.0,5.0,29.0,4.7,Unknown,44.0,0.5,0.0,50.0,0.0,1.3,26.25,0,Low,5000,1312.5
,111,6.15,Fog,Low,Evening,scooter,delivery,22.0,80.0,0.1,26.0,5.0,29.0,4.7,Unknown,48.0,0.25,16.5,25.0,0.0,1.3,18.6,0,Low,5000,930.0000000000001
,990,16.47,Snow,High,Evening,scooter,delivery,0.0,88.0,1.5,20.0,9.0,29.0,4.7,Unknown,75.0,0.75,58.1,75.0,0.0,1.3,52.84,1,Moderate,5000,2642.0
,487,1.39,Clear,Medium,Afternoon,cycle,delivery,29.0,45.0,0.0,15.0,4.0,29.0,4.7,Unknown,24.0,0.5,0.0,50.0,0.0,1.5,27.44,0,Low,5000,1372.0000000000002
,364,11.14,Rain,Medium,Morning,scooter,delivery,24.0,85.0,2.5,7.0,3.0,29.0,4.7,Unknown,47.0,0.5,27.5,50.0,0.0,1.3,31.84,1,Moderate,5000,1592.0
,255,3.81,Rain,High,Afternoon,cycle,delivery,24.0,85.0,2.5,5.0,6.0,29.0,4.7,Unknown,31.0,0.75,27.5,75.0,0.0,1.5,45.31,1,Moderate,5000,2265.5
,260,2.39,Rain,Medium,Evening,cycle,delivery,24.0,85.0,2.5,27.0,7.0,29.0,4.7,Unknown,43.0,0.5,27.5,50.0,0.0,1.5,36.09,0,Moderate,5000,1804.5000000000002
,803,11.74,Clear,High,Evening,car,delivery,29.0,45.0,0.0,6.0,3.0,29.0,4.7,Unknown,54.0,0.75,0.0,75.0,0.0,0.8,30.8,0,Moderate,5000,1540.0
,678,8.26,Clear,Low,Nan,car,delivery,29.0,45.0,0.0,21.0,4.0,29.0,4.7,Unknown,80.0,0.25,0.0,25.0,0.0,0.8,12.09,0,Low,5000,604.5
,495,9.54,Rain,Medium,Evening,scooter,delivery,24.0,85.0,2.5,11.0,5.0,29.0,4.7,Unknown,47.0,0.5,27.5,50.0,0.0,1.3,31.65,0,Moderate,5000,1582.5
,671,3.88,Clear,Medium,Morning,cycle,delivery,29.0,45.0,0.0,16.0,2.0,29.0,4.7,Unknown,35.0,0.5,0.0,50.0,0.0,1.5,28.55,0,Low,5000,1427.5000000000002
,378,0.95,Rain,Medium,Morning,car,delivery,24.0,85.0,2.5,27.0,0.0,29.0,4.7,Unknown,44.0,0.5,27.5,50.0,0.0,0.8,32.38,0,Moderate,5000,1619.0000000000002
,527,8.59,Clear,Low,Night,scooter,delivery,29.0,45.0,0.0,17.0,8.0,29.0,4.7,Unknown,36.0,0.25,0.0,25.0,0.0,1.3,15.93,0,Low,5000,796.5
,846,8.59,Clear,Low,Evening,cycle,delivery,29.0,45.0,0.0,22.0,2.0,29.0,4.7,Unknown,43.0,0.25,0.0,25.0,0.0,1.5,15.42,0,Low,5000,771.0
,138,14.21,Clear,Medium,Evening,cycle,delivery,29.0,45.0,0.0,24.0,5.0,29.0,4.7,Unknown,58.0,0.5,0.0,50.0,0.0,1.5,25.08,0,Low,5000,1253.9999999999998
,356,13.03,Fog,Low,Morning,scooter,delivery,22.0,80.0,0.1,9.0,1.0,29.0,4.7,Unknown,50.0,0.25,16.5,25.0,0.0,1.3,21.35,0,Low,5000,1067.5000000000002
,366,8.03,Clear,Low,Evening,scooter,delivery,29.0,45.0,0.0,14.0,8.0,29.0,4.7,Unknown,42.0,0.25,0.0,25.0,0.0,1.3,16.05,0,Low,5000,802.5
,943,13.2,Snow,Low,Morning,car,delivery,0.0,88.0,1.5,14.0,3.0,29.0,4.7,Unknown,62.0,0.25,58.1,25.0,0.0,0.8,34.56,0,Moderate,5000,1728.0
,750,12.67,Clear,Medium,Evening,car,delivery,29.0,45.0,0.0,10.0,3.0,29.0,4.7,Unknown,65.0,0.5,0.0,50.0,0.0,0.8,19.94,0,Low,5000,997.0000000000001
,949,17.54,Clear,Medium,Morning,car,delivery,29.0,45.0,0.0,16.0,8.0,29.0,4.7,Unknown,54.0,0.5,0.0,50.0,0.0,0.8,18.57,0,Low,5000,928.5
,830,9.32,Clear,Low,Morning,scooter,delivery,29.0,45.0,0.0,6.0,5.0,29.0,4.7,Unknown,30.0,0.25,0.0,25.0,0.0,1.3,15.42,0,Low,5000,771.0
,657,6.03,Rain,High,Afternoon,car,delivery,24.0,85.0,2.5,8.0,6.0,29.0,4.7,Unknown,46.0,0.75,27.5,75.0,0.0,0.8,36.39,1,Moderate,5000,1819.5
,200,15.71,Clear,Low,Afternoon,scooter,delivery,29.0,45.0,0.0,28.0,5.0,29.0,4.7,Unknown,69.0,0.25,0.0,25.0,0.0,1.3,14.6,0,Low,5000,730.0
,214,4.87,Snow,High,Evening,cycle,delivery,0.0,88.0,1.5,16.0,7.0,29.0,4.7,Unknown,54.0,0.75,58.1,75.0,0.0,1.5,53.07,1,Moderate,5000,2653.4999999999995
,409,18.15,Rain,High,Morning,cycle,delivery,24.0,85.0,2.5,22.0,7.0,29.0,4.7,Unknown,108.0,0.75,27.5,75.0,0.0,1.5,44.36,1,Moderate,5000,2218.0
,333,0.78,Clear,Medium,Morning,cycle,delivery,29.0,45.0,0.0,6.0,1.0,29.0,4.7,Unknown,17.0,0.5,0.0,50.0,0.0,1.5,28.97,0,Low,5000,1448.5
,209,0.6,Clear,Low,Afternoon,cycle,delivery,29.0,45.0,0.0,26.0,3.0,29.0,4.7,Unknown,30.0,0.25,0.0,25.0,0.0,1.5,12.36,0,Low,5000,617.9999999999999
,614,2.09,Clear,Medium,Evening,cycle,delivery,29.0,45.0,0.0,5.0,5.0,29.0,4.7,Unknown,16.0,0.5,0.0,50.0,0.0,1.5,29.55,0,Low,5000,1477.5
,79,7.49,Clear,Medium,Morning,scooter,delivery,29.0,45.0,0.0,13.0,9.0,29.0,4.7,Unknown,45.0,0.5,0.0,50.0,0.0,1.3,23.53,0,Low,5000,1176.5
,30,1.41,Fog,Medium,Evening,cycle,delivery,22.0,80.0,0.1,15.0,0.0,29.0,4.7,Unknown,72.0,0.5,16.5,50.0,0.0,1.5,31.47,0,Moderate,5000,1573.5
,536,18.92,Clear,High,Morning,scooter,delivery,29.0,45.0,0.0,27.0,4.0,29.0,4.7,Unknown,100.0,0.75,0.0,75.0,0.0,1.3,29.92,0,Low,5000,1496.0
,696,12.41,Clear,Medium,Morning,car,delivery,29.0,45.0,0.0,10.0,1.0,29.0,4.7,Unknown,51.0,0.5,0.0,50.0,0.0,0.8,23.49,0,Low,5000,1174.5
,558,1.06,Clear,Low,Afternoon,scooter,delivery,29.0,45.0,0.0,19.0,6.0,29.0,4.7,Unknown,21.0,0.25,0.0,25.0,0.0,1.3,15.33,0,Low,5000,766.5
,837,18.34,Clear,High,Night,cycle,delivery,29.0,45.0,0.0,9.0,4.0,29.0,4.7,Unknown,92.0,0.75,0.0,75.0,0.0,1.5,33.63,1,Moderate,5000,1681.5000000000002
,597,13.52,Clear,Low,Morning,scooter,delivery,29.0,45.0,0.0,27.0,1.0,29.0,4.7,Unknown,82.0,0.25,0.0,25.0,0.0,1.3,11.38,0,Low,5000,569.0000000000001
,166,16.79,Fog,High,Afternoon,cycle,delivery,22.0,80.0,0.1,24.0,6.0,29.0,4.7,Unknown,85.0,0.75,16.5,75.0,0.0,1.5,39.67,1,Moderate,5000,1983.5
,919,15.39,Clear,Medium,Evening,scooter,delivery,29.0,45.0,0.0,24.0,5.0,29.0,4.7,Unknown,89.0,0.5,0.0,50.0,0.0,1.3,25.69,0,Low,5000,1284.5
,496,7.39,Rain,Medium,Morning,scooter,delivery,24.0,85.0,2.5,25.0,6.0,29.0,4.7,Unknown,60.0,0.5,27.5,50.0,0.0,1.3,33.15,0,Moderate,5000,1657.4999999999998
,825,10.98,Rain,Low,Morning,scooter,delivery,24.0,85.0,2.5,10.0,6.0,29.0,4.7,Unknown,55.0,0.25,27.5,25.0,0.0,1.3,27.23,0,Low,5000,1361.5
,66,11.08,Snow,Medium,Morning,cycle,delivery,0.0,88.0,1.5,9.0,0.0,29.0,4.7,Unknown,57.0,0.5,58.1,50.0,0.0,1.5,47.61,1,Moderate,5000,2380.5
,142,5.41,Clear,Medium,Night,cycle,delivery,29.0,45.0,0.0,14.0,5.0,29.0,4.7,Unknown,36.0,0.5,0.0,50.0,0.0,1.5,23.72,0,Low,5000,1186.0
,926,0.94,Clear,High,Morning,cycle,delivery,29.0,45.0,0.0,9.0,6.0,29.0,4.7,Unknown,21.0,0.75,0.0,75.0,0.0,1.5,36.94,0,Moderate,5000,1846.9999999999998
,828,7.27,Windy,Low,Afternoon,cycle,delivery,23.0,55.0,0.0,10.0,5.0,29.0,4.7,Unknown,35.0,0.25,7.0,25.0,0.0,1.5,18.79,0,Low,5000,939.4999999999999
,656,2.99,Windy,Medium,Morning,cycle,delivery,23.0,55.0,0.0,27.0,5.0,29.0,4.7,Unknown,41.0,0.5,7.0,50.0,0.0,1.5,27.55,0,Low,5000,1377.5
,332,15.28,Snow,Low,Evening,cycle,delivery,0.0,88.0,1.5,16.0,5.0,29.0,4.7,Unknown,72.0,0.25,58.1,25.0,0.0,1.5,36.79,0,Moderate,5000,1839.5
,665,2.48,Windy,Medium,Afternoon,car,delivery,23.0,55.0,0.0,14.0,6.0,29.0,4.7,Unknown,27.0,0.5,7.0,50.0,0.0,0.8,24.09,0,Low,5000,1204.5
,250,17.13,Rain,Low,Evening,car,delivery,24.0,85.0,2.5,19.0,1.0,29.0,4.7,Unknown,71.0,0.25,27.5,25.0,0.0,0.8,17.12,0,Low,5000,856.0000000000001
,908,7.17,Clear,Low,Afternoon,cycle,delivery,29.0,45.0,0.0,15.0,7.0,29.0,4.7,Unknown,32.0,0.25,0.0,25.0,0.0,1.5,15.88,0,Low,5000,794.0
,709,5.47,Rain,Low,Morning,car,delivery,24.0,85.0,2.5,21.0,6.0,29.0,4.7,Unknown,38.0,0.25,27.5,25.0,0.0,0.8,19.65,0,Low,5000,982.4999999999999
,306,19.53,Fog,Low,Afternoon,cycle,delivery,22.0,80.0,0.1,11.0,6.0,29.0,4.7,Unknown,87.0,0.25,16.5,25.0,0.0,1.5,25.27,0,Low,5000,1263.5
,735,7.5,Clear,High,Morning,cycle,delivery,29.0,45.0,0.0,29.0,1.0,29.0,4.7,Unknown,66.0,0.75,0.0,75.0,0.0,1.5,36.92,0,Moderate,5000,1846.0000000000002
,976,5.61,Windy,Low,Night,cycle,delivery,23.0,55.0,0.0,25.0,9.0,29.0,4.7,Unknown,48.0,0.25,7.0,25.0,0.0,1.5,20.4,0,Low,5000,1019.9999999999999
,50,4.1,Clear,Low,Morning,cycle,delivery,29.0,45.0,0.0,21.0,3.0,29.0,4.7,Unknown,37.0,0.25,0.0,25.0,0.0,1.5,15.77,0,Low,5000,788.5
,897,6.22,Rain,Medium,Morning,cycle,delivery,24.0,85.0,2.5,15.0,0.0,29.0,4.7,Unknown,49.0,0.5,27.5,50.0,0.0,1.5,32.6,0,Moderate,5000,1630.0
,3,14.77,Clear,High,Morning,scooter,delivery,29.0,45.0,0.0,11.0,6.0,29.0,4.7,Unknown,67.0,0.75,0.0,75.0,0.0,1.3,31.43,0,Moderate,5000,1571.5000000000002
,545,12.55,Windy,Low,Evening,cycle,delivery,23.0,55.0,0.0,13.0,8.0,29.0,4.7,Unknown,51.0,0.25,7.0,25.0,0.0,1.5,22.59,1,Low,5000,1129.5
,351,10.31,Fog,Medium,Morning,scooter,delivery,22.0,80.0,0.1,19.0,5.0,29.0,4.7,Unknown,62.0,0.5,16.5,50.0,0.0,1.3,28.39,0,Low,5000,1419.5
,905,8.72,Snow,Medium,Evening,car,delivery,0.0,88.0,1.5,18.0,7.0,29.0,4.7,Unknown,64.0,0.5,58.1,50.0,0.0,0.8,37.13,1,Moderate,5000,1856.5
,537,17.07,Clear,Medium,Morning,cycle,delivery,29.0,45.0,0.0,20.0,6.0,29.0,4.7,Unknown,73.0,0.5,0.0,50.0,0.0,1.5,27.06,0,Low,5000,1353.0
,345,8.27,Clear,High,Afternoon,scooter,delivery,29.0,45.0,0.0,13.0,5.0,29.0,4.7,Unknown,58.0,0.75,0.0,75.0,0.0,1.3,35.75,0,Moderate,5000,1787.5
,995,7.54,Snow,Low,Afternoon,cycle,delivery,0.0,88.0,1.5,20.0,5.0,29.0,4.7,Unknown,55.0,0.25,58.1,25.0,0.0,1.5,39.91,0,Moderate,5000,1995.4999999999998
,482,14.07,Clear,High,Afternoon,cycle,delivery,29.0,45.0,0.0,5.0,8.0,29.0,4.7,Unknown,67.0,0.75,0.0,75.0,0.0,1.5,35.83,0,Moderate,5000,1791.5
,576,19.02,Clear,Medium,Afternoon,cycle,delivery,29.0,45.0,0.0,29.0,9.0,29.0,4.7,Unknown,87.0,0.5,0.0,50.0,0.0,1.5,27.4,0,Low,5000,1369.9999999999998
,34,19.0,Clear,High,Morning,car,delivery,29.0,45.0,0.0,28.0,3.0,29.0,4.7,Unknown,96.0,0.75,0.0,75.0,0.0,0.8,30.36,0,Moderate,5000,1518.0
,32,3.83,Rain,Medium,Afternoon,cycle,delivery,24.0,85.0,2.5,12.0,9.0,29.0,4.7,Unknown,30.0,0.5,27.5,50.0,0.0,1.5,30.47,0,Moderate,5000,1523.4999999999998
,232,10.3,Clear,Low,Evening,scooter,delivery,29.0,45.0,0.0,19.0,8.0,29.0,4.7,Unknown,48.0,0.25,0.0,25.0,0.0,1.3,15.31,0,Low,5000,765.5000000000001
,964,8.09,Clear,High,Afternoon,scooter,delivery,29.0,45.0,0.0,15.0,4.0,29.0,4.7,Unknown,51.0,0.75,0.0,75.0,0.0,1.3,33.99,0,Moderate,5000,1699.5000000000002
,193,18.06,Clear,Medium,Night,cycle,delivery,29.0,45.0,0.0,9.0,8.0,29.0,4.7,Unknown,52.0,0.5,0.0,50.0,0.0,1.5,24.73,1,Low,5000,1236.5
,334,2.76,Windy,Medium,Morning,scooter,delivery,23.0,55.0,0.0,8.0,5.0,29.0,4.7,Unknown,22.0,0.5,7.0,50.0,0.0,1.3,26.09,0,Low,5000,1304.5
,4,12.17,Snow,Low,Evening,cycle,delivery,0.0,88.0,1.5,20.0,8.0,29.0,4.7,Unknown,68.0,0.25,58.1,25.0,0.0,1.5,34.66,0,Moderate,5000,1732.9999999999998
,205,12.33,Clear,Medium,Evening,cycle,delivery,29.0,45.0,0.0,22.0,9.0,29.0,4.7,Unknown,75.0,0.5,0.0,50.0,0.0,1.5,23.0,0,Low,5000,1150.0
,515,1.38,Clear,Medium,Evening,scooter,delivery,29.0,45.0,0.0,5.0,8.0,29.0,4.7,Unknown,13.0,0.5,0.0,50.0,0.0,1.3,27.68,0,Low,5000,1384.0
,800,18.49,Clear,Low,Afternoon,scooter,delivery,29.0,45.0,0.0,14.0,6.0,29.0,4.7,Unknown,71.0,0.25,0.0,25.0,0.0,1.3,19.0,0,Low,5000,950.0
,307,10.57,Snow,Low,Afternoon,cycle,delivery,0.0,88.0,1.5,28.0,9.0,29.0,4.7,Unknown,59.0,0.25,58.1,25.0,0.0,1.5,36.58,0,Moderate,5000,1828.9999999999998
,110,2.0,Clear,High,Evening,scooter,delivery,29.0,45.0,0.0,10.0,2.0,29.0,4.7,Unknown,30.0,0.75,0.0,75.0,0.0,1.3,33.31,0,Moderate,5000,1665.5
,431,3.29,Clear,Medium,Afternoon,scooter,delivery,29.0,45.0,0.0,17.0,4.0,29.0,4.7,Unknown,32.0,0.5,0.0,50.0,0.0,1.3,22.04,0,Low,5000,1102.0
,78,1.94,Rain,Medium,Morning,cycle,delivery,24.0,85.0,2.5,16.0,0.0,29.0,4.7,Unknown,35.0,0.5,27.5,50.0,0.0,1.5,35.91,0,Moderate,5000,1795.4999999999998
,85,6.56,Windy,Medium,Nan,cycle,delivery,23.0,55.0,0.0,14.0,1.0,29.0,4.7,Unknown,47.0,0.5,7.0,50.0,0.0,1.5,30.97,0,Moderate,5000,1548.4999999999998
,287,9.58,Clear,High,Afternoon,car,delivery,29.0,45.0,0.0,26.0,8.0,29.0,4.7,Unknown,60.0,0.75,0.0,75.0,0.0,0.8,27.19,0,Low,5000,1359.5000000000002
,83,6.95,Clear,Medium,Morning,scooter,delivery,29.0,45.0,0.0,25.0,2.0,29.0,4.7,Unknown,58.0,0.5,0.0,50.0,0.0,1.3,24.93,0,Low,5000,1246.5
,992,14.05,Clear,High,Morning,scooter,delivery,29.0,45.0,0.0,19.0,0.0,29.0,4.7,Unknown,72.0,0.75,0.0,75.0,0.0,1.3,33.83,0,Moderate,5000,1691.5
,790,18.97,Rain,High,Night,cycle,delivery,24.0,85.0,2.5,20.0,8.0,29.0,4.7,Unknown,108.0,0.75,27.5,75.0,0.0,1.5,44.44,1,Moderate,5000,2222.0
,895,13.53,Rain,Low,Evening,cycle,delivery,24.0,85.0,2.5,28.0,8.0,29.0,4.7,Unknown,78.0,0.25,27.5,25.0,0.0,1.5,29.17,0,Low,5000,1458.5
,399,15.14,Rain,Medium,Morning,cycle,delivery,24.0,85.0,2.5,8.0,6.0,29.0,4.7,Unknown,66.0,0.5,27.5,50.0,0.0,1.5,38.69,0,Moderate,5000,1934.4999999999998
,324,5.96,Clear,Low,Afternoon,cycle,delivery,29.0,45.0,0.0,26.0,6.0,29.0,4.7,Unknown,48.0,0.25,0.0,25.0,0.0,1.5,15.78,0,Low,5000,789.0
,520,3.43,Windy,Medium,Morning,cycle,delivery,23.0,55.0,0.0,7.0,6.0,29.0,4.7,Unknown,23.0,0.5,7.0,50.0,0.0,1.5,28.8,0,Low,5000,1440.0000000000002
,917,6.24,Clear,Medium,Evening,cycle,delivery,29.0,45.0,0.0,15.0,3.0,29.0,4.7,Unknown,52.0,0.5,0.0,50.0,0.0,1.5,25.17,0,Low,5000,1258.5000000000002
,923,17.94,Rain,High,Evening,scooter,delivery,24.0,85.0,2.5,22.0,6.0,29.0,4.7,Unknown,85.0,0.75,27.5,75.0,0.0,1.3,41.12,1,Moderate,5000,2055.9999999999995
,6,3.54,Rain,Medium,Evening,cycle,delivery,24.0,85.0,2.5,10.0,5.0,29.0,4.7,Unknown,32.0,0.5,27.5,50.0,0.0,1.5,35.16,0,Moderate,5000,1757.9999999999998
,732,16.38,Rain,Medium,Night,cycle,delivery,24.0,85.0,2.5,7.0,5.0,29.0,4.7,Unknown,90.0,0.5,27.5,50.0,0.0,1.5,35.96,0,Moderate,5000,1798.0000000000002
,466,7.81,Clear,Low,Evening,cycle,delivery,29.0,45.0,0.0,11.0,4.0,29.0,4.7,Unknown,42.0,0.25,0.0,25.0,0.0,1.5,16.68,0,Low,5000,834.0
,98,8.84,Clear,Medium,Morning,cycle,delivery,29.0,45.0,0.0,26.0,0.0,29.0,4.7,Unknown,57.0,0.5,0.0,50.0,0.0,1.5,23.24,0,Low,5000,1162.0
,267,14.09,Clear,Medium,Afternoon,scooter,delivery,29.0,45.0,0.0,12.0,3.0,29.0,4.7,Unknown,55.0,0.5,0.0,50.0,0.0,1.3,23.07,0,Low,5000,1153.5
,358,11.92,Clear,Low,Afternoon,scooter,delivery,29.0,45.0,0.0,14.0,4.0,29.0,4.7,Unknown,46.0,0.25,0.0,25.0,0.0,1.3,14.34,0,Low,5000,717.0
,869,17.3,Clear,Low,Evening,scooter,delivery,29.0,45.0,0.0,9.0,0.0,29.0,4.7,Unknown,67.0,0.25,0.0,25.0,0.0,1.3,13.57,0,Low,5000,678.5000000000001
,799,14.08,Clear,High,Morning,cycle,delivery,29.0,45.0,0.0,28.0,6.0,29.0,4.7,Unknown,66.0,0.75,0.0,75.0,0.0,1.5,34.38,0,Moderate,5000,1719.0000000000002
,381,2.8,Clear,High,Afternoon,cycle,delivery,29.0,45.0,0.0,28.0,1.0,29.0,4.7,Unknown,50.0,0.75,0.0,75.0,0.0,1.5,34.59,0,Moderate,5000,1729.5000000000002
,632,17.96,Clear,Medium,Nan,cycle,delivery,29.0,45.0,0.0,22.0,2.0,29.0,4.7,Unknown,76.0,0.5,0.0,50.0,0.0,1.5,26.96,0,Low,5000,1348.0
